what,kind,bundleId,bundleVersion,description,time
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873083099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873097149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873104198
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873104261
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1455873107997
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455873110872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873150658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873313474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873314849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873314927
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873314958
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1455873326372
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1455873328867
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455873336748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873347566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873348941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455873372513
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873384203
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455873384218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873386525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873456178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873457721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873457814
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455873457814
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873457877
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455873457893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873591136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873592804
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873592867
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873593086
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873593117
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873593148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873596130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873599536
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873599583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873642873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873643233
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873643295
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873645186
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873646139
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873726456
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455873741846
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455873747067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873780442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873781364
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873781426
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873784223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873792279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873794561
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873797069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873804580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873804707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873808394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873808535
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873808597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873866221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455873909785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455873938550
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455873938909
activated,editor,com.android.ide.eclipse.adt,23.0.7.2120684,"com.android.ide.eclipse.editors.CommonXmlEditor",1455873951352
error,log,,,"activity_tp1.xml: Dimension ""30"" in attribute ""textSize"" is missing unit!",1455873952618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1455874013753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455874017640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455874018500
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455874018828
